n,grid,goals,static,moving,BFS_steps
8,  0 1 2 3 4 5 6 7\n0 S . . . X . 2 X\n1 . . . . . . . M\n2 . . . . X . X M\n3 X X . . . . X .\n4 1 . . . . . . .\n5 . X . . . . . .\n6 . 3 . . . . . .\n7 . . . X . . . .,"{1: (4, 0), 2: (0, 6), 3: (6, 1)}","[(2, 4), (2, 6), (0, 4), (5, 1), (0, 7), (7, 3), (3, 1), (3, 0), (3, 6)]","[(1, 7), (2, 7)]",29
8,  0 1 2 3 4 5 6 7\n0 S . . . . . . .\n1 . . . X . X . .\n2 . . . . . 3 . .\n3 X . . . . . . .\n4 . . X . . . . .\n5 . . X 1 . . . .\n6 2 . . . . . . .\n7 X . . . . . . .,"{1: (5, 3), 2: (6, 0), 3: (2, 5)}","[(5, 2), (7, 0), (1, 3), (4, 2), (1, 5), (3, 0)]",[],21
8,  0 1 2 3 4 5 6 7\n0 S . . 3 . . X .\n1 X . . 1 . . . 2\n2 . . X . . . . X\n3 . X . . X X . .\n4 . X X X . . . .\n5 . M M M M . . .\n6 . X X X . . . .\n7 . . X . X . . .,"{1: (1, 3), 2: (1, 7), 3: (0, 3)}","[(3, 1), (0, 6), (2, 7), (6, 1), (4, 1), (1, 0), (7, 4), (3, 5), (3, 4), (4, 3), (6, 3), (7, 2), (2, 2), (4, 2), (6, 2)]","[(5, 1), (5, 2), (5, 3), (5, 4)]",13
8,  0 1 2 3 4 5 6 7\n0 S . . . M M . .\n1 . . . . 1 . . .\n2 X . . X . . . .\n3 . X . . . . 2 .\n4 . . . . . . . .\n5 . . . . . . . X\n6 . . . X . 3 . .\n7 X . . . . . . X,"{1: (1, 4), 2: (3, 6), 3: (6, 5)}","[(5, 7), (3, 1), (6, 3), (7, 0), (7, 7), (2, 3), (2, 0)]","[(0, 4), (0, 5)]",13
8,  0 1 2 3 4 5 6 7\n0 S . 2 . . . . .\n1 1 . . X . . . X\n2 . . X . X . . .\n3 . . X . X . . .\n4 . . . . X . X .\n5 . . X . . . . X\n6 . X . . . 3 X .\n7 X . X . . . . .,"{1: (1, 0), 2: (0, 2), 3: (6, 5)}","[(4, 6), (6, 6), (1, 3), (1, 7), (4, 4), (6, 1), (3, 4), (5, 2), (2, 4), (7, 0), (5, 7), (2, 2), (3, 2), (7, 2)]",[],13
8,  0 1 2 3 4 5 6 7\n0 S X X . X . . X\n1 . . 2 . X . . .\n2 X . X . X X . .\n3 . . . . . . . .\n4 . . X X . . . .\n5 . . X . . X X .\n6 . X 3 . X . . .\n7 . . . . . . . 1,"{1: (7, 7), 2: (1, 2), 3: (6, 2)}","[(6, 4), (2, 4), (2, 0), (2, 2), (0, 7), (4, 2), (0, 1), (5, 5), (1, 4), (0, 2), (0, 4), (5, 2), (2, 5), (5, 6), (6, 1), (4, 3)]",[],34
8,  0 1 2 3 4 5 6 7\n0 S . . . 1 . . .\n1 . . . . . . X .\n2 . . . X . X X 3\n3 . X . . X . . .\n4 . . X X . . . X\n5 X . . X X . X .\n6 X . . X M M X .\n7 . . . 2 X . . .,"{1: (0, 4), 2: (7, 3), 3: (2, 7)}","[(4, 7), (5, 6), (3, 4), (6, 0), (1, 6), (2, 3), (3, 1), (4, 2), (5, 0), (5, 3), (4, 3), (6, 3), (2, 6), (6, 6), (7, 4), (2, 5), (5, 4)]","[(6, 5), (6, 4)]",37
8,  0 1 2 3 4 5 6 7\n0 S . . . . . X .\n1 . . . . X . . X\n2 . X . . . . . X\n3 . . . X . X 3 .\n4 . X X X . . X .\n5 . . X . . 2 . .\n6 . . X . . 1 . X\n7 . . . X . . . X,"{1: (6, 5), 2: (5, 5), 3: (3, 6)}","[(4, 6), (3, 5), (2, 7), (6, 7), (7, 7), (6, 2), (5, 2), (7, 3), (1, 4), (4, 2), (1, 7), (4, 3), (2, 1), (0, 6), (4, 1), (3, 3)]",[],17
8,  0 1 2 3 4 5 6 7\n0 S . . . . 1 . .\n1 X . . X X . X .\n2 . X 2 . . . . .\n3 . . . X . . . .\n4 . . . . . 3 . X\n5 . X X X . . . .\n6 . . . . . . X .\n7 . . . X . X X .,"{1: (0, 5), 2: (2, 2), 3: (4, 5)}","[(5, 1), (7, 5), (7, 3), (1, 6), (5, 3), (5, 2), (7, 6), (1, 4), (2, 1), (3, 3), (4, 7), (1, 3), (6, 6), (1, 0)]",[],15
8,  0 1 2 3 4 5 6 7\n0 S . . . X . 3 2\n1 X . . . . X . .\n2 . X . X . . X .\n3 . X . . . . 1 .\n4 . . . . X X . X\n5 . . . . . X X .\n6 . . . . X . X .\n7 . X X . . . X .,"{1: (3, 6), 2: (0, 7), 3: (0, 6)}","[(0, 4), (5, 5), (4, 5), (2, 3), (2, 1), (1, 5), (4, 7), (7, 2), (5, 6), (7, 1), (2, 6), (6, 4), (6, 6), (3, 1), (7, 6), (4, 4), (1, 0)]",[],14
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . X X . .\n1 . . . . . . . . .\n2 X . X . 2 . X . 3\n3 . . . . . . . . X\n4 . X X 1 X . . . X\n5 . . . . . . . . .\n6 . . . . . . X . .\n7 . . . . . . . X X\n8 . . X . . . . . .,"{1: (4, 3), 2: (2, 4), 3: (2, 8)}","[(4, 4), (2, 2), (6, 6), (0, 5), (2, 0), (7, 8), (8, 2), (2, 6), (3, 8), (4, 2), (4, 8), (4, 1), (0, 6), (7, 7)]",[],16
9,  0 1 2 3 4 5 6 7 8\n0 S . X . X . . . .\n1 X . M . . . . . .\n2 . . M X . . . . .\n3 . X X . . X . . .\n4 . 3 . . X . X . .\n5 . . . . 2 . . . .\n6 . . 1 X . . . . .\n7 . . . . . . . . .\n8 . . . . . . . . .,"{1: (6, 2), 2: (5, 4), 3: (4, 1)}","[(4, 4), (4, 6), (3, 2), (1, 0), (0, 4), (0, 2), (2, 3), (6, 3), (3, 5), (3, 1)]","[(2, 2), (1, 2)]",17
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . X . . .\n1 . . . . . . . . .\n2 . . . . X . X . .\n3 . . . . X X X 2 .\n4 . X . . . X . . .\n5 X . . . X . 1 . X\n6 . X X . . . X . .\n7 . . . . . X X . 3\n8 . . . . . . . . X,"{1: (5, 6), 2: (3, 7), 3: (7, 8)}","[(5, 4), (0, 5), (6, 2), (3, 5), (4, 5), (6, 1), (3, 6), (3, 4), (7, 5), (5, 8), (4, 1), (6, 6), (2, 6), (7, 6), (2, 4), (5, 0), (8, 8)]",[],21
9,  0 1 2 3 4 5 6 7 8\n0 S . . X 2 . . . .\n1 . . . . X . 3 . .\n2 . X . . . . . X .\n3 . . . . X . X . .\n4 . X . . X . X . .\n5 . X . . . . 1 . .\n6 . . . . . . . . X\n7 . . . . M M X . .\n8 . . X . . X . X .,"{1: (5, 6), 2: (0, 4), 3: (1, 6)}","[(1, 4), (6, 8), (7, 6), (4, 4), (8, 7), (8, 5), (5, 1), (0, 3), (2, 7), (2, 1), (3, 6), (8, 2), (4, 1), (3, 4), (4, 6)]","[(7, 5), (7, 4)]",21
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . . X . .\n1 . 2 . . . . . . .\n2 . . X . X . X . .\n3 1 . . . . . . . .\n4 X . X . . X . . .\n5 X . . . X X M . .\n6 X . X . . . M . .\n7 X 3 . . . X . X X\n8 X X . X . . . . .,"{1: (3, 0), 2: (1, 1), 3: (7, 1)}","[(2, 4), (4, 0), (4, 5), (6, 0), (2, 6), (2, 2), (5, 0), (7, 0), (7, 7), (4, 2), (8, 3), (0, 6), (5, 5), (7, 8), (6, 2), (5, 4), (8, 1), (7, 5), (8, 0)]","[(5, 6), (6, 6)]",12
9,  0 1 2 3 4 5 6 7 8\n0 S . X . X . . . X\n1 . X . . . . . . X\n2 . . . . . . X X .\n3 X X . . . . . . .\n4 . . X . . . X X .\n5 . . . . . . X . .\n6 . . 3 . . . . X .\n7 X 1 . . 2 . X . .\n8 . . . . . . . . .,"{1: (7, 1), 2: (7, 4), 3: (6, 2)}","[(0, 2), (4, 6), (3, 0), (5, 6), (6, 7), (7, 0), (2, 7), (4, 7), (0, 4), (7, 6), (2, 6), (3, 1), (0, 8), (1, 8), (1, 1), (4, 2)]",[],18
9,  0 1 2 3 4 5 6 7 8\n0 S X . X X X . M M\n1 . . . . 1 . . . .\n2 . . . X X X . . .\n3 X . . . X X . . .\n4 . . . 2 X . X 3 .\n5 X . . . . . X . X\n6 . . . X X . . . .\n7 . X . . . . . . .\n8 X . . X . . . . .,"{1: (1, 4), 2: (4, 3), 3: (4, 7)}","[(3, 5), (5, 0), (2, 5), (4, 4), (7, 1), (3, 0), (2, 4), (4, 6), (5, 6), (0, 3), (2, 3), (8, 3), (0, 1), (5, 8), (0, 5), (8, 0), (6, 3), (6, 4), (0, 4), (3, 4)]","[(0, 8), (0, 7)]",19
9,  0 1 2 3 4 5 6 7 8\n0 S 3 X X . . . . .\n1 . . . . . . . . .\n2 . . . . . X . X .\n3 . . . . X . . . .\n4 . . . . . . . X .\n5 . 2 . . . . . . .\n6 . . 1 X . . . X X\n7 . X X . . . . . .\n8 . . . . . X . . .,"{1: (6, 2), 2: (5, 1), 3: (0, 1)}","[(2, 5), (6, 7), (7, 2), (0, 3), (7, 1), (6, 8), (3, 4), (4, 7), (0, 2), (6, 3), (8, 5), (2, 7)]",[],15
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X . . . .\n1 . . X . . X X 2 X\n2 . . . . X . . . .\n3 . . . . . . . . .\n4 X . . . . X . . .\n5 . . . X X X . . .\n6 . . 3 X . X . X .\n7 . . . . . . . X .\n8 . . X X . . . 1 .,"{1: (8, 7), 2: (1, 7), 3: (6, 2)}","[(1, 5), (8, 3), (1, 6), (5, 5), (0, 4), (5, 3), (4, 0), (5, 4), (6, 5), (1, 8), (7, 7), (4, 5), (8, 2), (2, 4), (6, 3), (1, 2), (6, 7)]",[],34
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . . 3 X X\n1 . . X X X . . . 1\n2 . X . . X X . . .\n3 . . X . . . . X 2\n4 X X . . X X . . X\n5 . X . . . . . . .\n6 . . . X . . . X .\n7 . X . X . . . . .\n8 . . . . . . X X .,"{1: (1, 8), 2: (3, 8), 3: (0, 6)}","[(0, 8), (1, 4), (3, 2), (1, 2), (5, 1), (3, 7), (2, 1), (4, 4), (4, 1), (1, 3), (0, 7), (2, 5), (4, 0), (8, 6), (2, 4), (8, 7), (4, 5), (6, 3), (6, 7), (7, 3), (4, 8), (7, 1)]",[],16
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X . . . .\n1 . . . X . . . . X\n2 . X . X . . . . .\n3 2 . . . . . . . .\n4 . . X . . . . X .\n5 . X . . . . . . .\n6 . . . . . . . . .\n7 . 3 . . . . . 1 .\n8 X . . . . . . . .,"{1: (7, 7), 2: (3, 0), 3: (7, 1)}","[(2, 1), (0, 4), (4, 7), (2, 3), (5, 1), (4, 2), (1, 3), (8, 0), (1, 8)]",[],30
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X X . . 2\n1 . . X X . 3 X . .\n2 . . . . . . . X .\n3 . . X X . . . . .\n4 . . . . . . . X .\n5 . . . X . X . . .\n6 . 1 . X . . X . X\n7 . . X . . . X . .\n8 . X . . . . . . .,"{1: (6, 1), 2: (0, 8), 3: (1, 5)}","[(5, 3), (7, 2), (1, 2), (7, 6), (5, 5), (6, 3), (6, 8), (0, 4), (2, 7), (8, 1), (3, 3), (1, 6), (0, 5), (3, 2), (4, 7), (6, 6), (1, 3)]",[],28
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . . . . .\n1 X . . . . . X . .\n2 . . . . . . . . X\n3 . . . . . . . . .\n4 . . . . X . . . .\n5 . . . X . . . . .\n6 . . . 2 X X . X X\n7 . . 1 . . . . X X\n8 . . . 3 . . . . .,"{1: (7, 2), 2: (6, 3), 3: (8, 3)}","[(7, 8), (6, 4), (6, 7), (6, 8), (5, 3), (7, 7), (6, 5), (1, 6), (1, 0), (4, 4), (2, 8)]",[],13
9,  0 1 2 3 4 5 6 7 8\n0 S . X X . . . . .\n1 . . X X X . . . .\n2 . . X . . . . 3 .\n3 . . X . . . . . 2\n4 . . . . . 1 . X .\n5 . . . . . . . . .\n6 . . . . . X . X .\n7 X X X . . X . . .\n8 . X . . X . . . .,"{1: (4, 5), 2: (3, 8), 3: (2, 7)}","[(6, 5), (1, 3), (7, 2), (7, 1), (8, 4), (2, 2), (4, 7), (1, 4), (1, 2), (0, 2), (0, 3), (3, 2), (7, 0), (6, 7), (7, 5), (8, 1)]",[],15
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . . . . .\n1 . . . . . . . X .\n2 . . . . . X . . .\n3 . . . . X . . . .\n4 . . . . . . . X 1\n5 . X . . X . . . .\n6 . . . . . . . . .\n7 . X . . . . X M X\n8 . . . X 2 . 3 M .,"{1: (4, 8), 2: (8, 4), 3: (8, 6)}","[(7, 8), (2, 5), (7, 1), (7, 6), (4, 7), (3, 4), (1, 7), (8, 3), (5, 4), (5, 1)]","[(8, 7), (7, 7)]",22
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . . 1 . .\n1 . . X . . . X . .\n2 . . . X . . . X .\n3 . . . . . . . . .\n4 . . . . . . . . .\n5 . . . . . . . . X\n6 . . . . . X . . .\n7 X M . . . . 3 2 .\n8 . M X . . . . . .,"{1: (0, 6), 2: (7, 7), 3: (7, 6)}","[(8, 2), (1, 6), (6, 5), (2, 3), (7, 0), (2, 7), (5, 8), (1, 2)]","[(8, 1), (7, 1)]",17
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X . X . .\n1 . . . . . . . . .\n2 . . . . X . . X .\n3 . . . . . . X . .\n4 . X X X . 3 . . .\n5 X . X X . . . X .\n6 M . . . . X X . .\n7 M 2 . . X . X 1 .\n8 X . . . . . . X X,"{1: (7, 7), 2: (7, 1), 3: (4, 5)}","[(0, 4), (4, 1), (5, 7), (2, 7), (7, 6), (4, 2), (6, 5), (8, 8), (4, 3), (7, 4), (8, 7), (6, 6), (8, 0), (2, 4), (3, 6), (5, 0), (5, 3), (5, 2), (0, 6)]","[(6, 0), (7, 0)]",37
9,  0 1 2 3 4 5 6 7 8\n0 S . . X X . . . X\n1 . . . X X . . . .\n2 . X . . . . X . .\n3 X . . X . . . . X\n4 1 2 . . . . . . .\n5 . . . . . . X . .\n6 . 3 . X . . . X X\n7 X X . . X X X . X\n8 . . . . X . . . X,"{1: (4, 0), 2: (4, 1), 3: (6, 1)}","[(0, 3), (2, 1), (3, 0), (3, 3), (6, 3), (6, 7), (8, 4), (2, 6), (7, 0), (3, 8), (5, 6), (8, 8), (1, 3), (7, 1), (7, 4), (7, 8), (1, 4), (0, 8), (0, 4), (7, 6), (6, 8), (7, 5)]",[],13
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . X . . X\n1 X X X . . X X . .\n2 . X . . . . . . .\n3 X . . . . X . . .\n4 . X . . . . . . X\n5 . . . . . X X X .\n6 X . . 2 X . . . M\n7 3 . . X . X . X M\n8 1 . . . . . X M M,"{1: (8, 0), 2: (6, 3), 3: (7, 0)}","[(7, 5), (1, 1), (1, 0), (1, 2), (6, 4), (4, 1), (1, 6), (6, 0), (4, 8), (5, 5), (0, 8), (3, 0), (8, 6), (1, 5), (7, 3), (5, 7), (2, 1), (3, 5), (0, 5), (5, 6), (7, 7)]","[(8, 7), (8, 8), (7, 8), (6, 8)]",23
9,  0 1 2 3 4 5 6 7 8\n0 S . . X X . . . 3\n1 . . . . . . . X X\n2 X . . . . . . . .\n3 . . M M M X . X .\n4 . . . . . . . . .\n5 . . . . . . . 1 .\n6 2 . . . X X . X .\n7 . . X X . . . . .\n8 . X . . X X . X .,"{1: (5, 7), 2: (6, 0), 3: (0, 8)}","[(1, 7), (8, 7), (6, 5), (8, 4), (2, 0), (6, 7), (3, 5), (0, 3), (7, 2), (1, 8), (7, 3), (0, 4), (3, 7), (8, 1), (8, 5), (6, 4)]","[(3, 2), (3, 3), (3, 4)]",34
9,  0 1 2 3 4 5 6 7 8\n0 S . X X . X . . .\n1 X . . . . . . . .\n2 . X . . . . . X .\n3 . . . . . . . X 3\n4 . . X X . . X . .\n5 . X . X . . . . .\n6 1 2 . X . X . . X\n7 . . . . . . . X .\n8 . . X . . . . . X,"{1: (6, 0), 2: (6, 1), 3: (3, 8)}","[(8, 8), (1, 0), (6, 8), (4, 3), (5, 1), (5, 3), (0, 3), (0, 2), (8, 2), (4, 2), (7, 7), (2, 7), (4, 6), (2, 1), (6, 5), (6, 3), (3, 7), (0, 5)]",[],23
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X X . . .\n1 . . . . X . . . .\n2 . . . . . . X X 3\n3 . . . . X X X 2 .\n4 X . X . . . . . .\n5 M M . . . . X . .\n6 M M . . . . . . .\n7 . X . . . . . . X\n8 . . . . 1 . . . .,"{1: (8, 4), 2: (3, 7), 3: (2, 8)}","[(0, 5), (2, 6), (2, 7), (0, 4), (7, 8), (4, 2), (5, 6), (1, 4), (4, 0), (3, 5), (7, 1), (3, 4), (3, 6)]","[(5, 0), (6, 0), (6, 1), (5, 1)]",22
9,  0 1 2 3 4 5 6 7 8\n0 S . . X X . . . X\n1 . X . . X . . . X\n2 . . X . . X . . X\n3 . . X . . . X 2 X\n4 . . X 3 . . X . .\n5 . . . X . . . . .\n6 . . X . . . . . .\n7 . . . . . . . . .\n8 . . 1 X . . X X X,"{1: (8, 2), 2: (3, 7), 3: (4, 3)}","[(3, 8), (0, 4), (3, 6), (0, 3), (2, 5), (1, 8), (8, 7), (4, 2), (4, 6), (0, 8), (5, 3), (1, 1), (2, 8), (3, 2), (2, 2), (6, 2), (1, 4), (8, 8), (8, 6), (8, 3)]",[],27
9,  0 1 2 3 4 5 6 7 8\n0 S . X . 2 . X . .\n1 . X . . . . . . .\n2 . . 3 . X . . . .\n3 . . . . . . . . .\n4 . . . . . . X . .\n5 . . X . X . . . .\n6 X . . . . X 1 . X\n7 . . . . X . X . .\n8 . . X . . X . X .,"{1: (6, 6), 2: (0, 4), 3: (2, 2)}","[(6, 8), (5, 4), (8, 2), (1, 1), (5, 2), (0, 6), (0, 2), (6, 5), (8, 7), (7, 6), (8, 5), (7, 4), (4, 6), (2, 4), (6, 0)]",[],24
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . . X X .\n1 M X . . . . . . .\n2 M . . . 2 . . X .\n3 X . . . . 1 . X .\n4 . X X . X . . X .\n5 . . . . . . . . .\n6 . . . X . X . . .\n7 . . . X . . . . .\n8 . 3 . . . . . . .,"{1: (3, 5), 2: (2, 4), 3: (8, 1)}","[(6, 3), (3, 0), (1, 1), (4, 7), (7, 3), (4, 2), (2, 7), (4, 4), (0, 6), (3, 7), (0, 7), (4, 1), (6, 5)]","[(2, 0), (1, 0)]",19
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X . X . .\n1 . . . . . X . . .\n2 . 2 . . . X . . .\n3 . . . . X 3 . . .\n4 . . . . . . X . 1\n5 . . . . X . . . X\n6 . . . . X . . X .\n7 . . . . X . X . .\n8 . . . . . . . X .,"{1: (4, 8), 2: (2, 1), 3: (3, 5)}","[(5, 8), (2, 5), (7, 6), (8, 7), (0, 4), (4, 6), (5, 4), (6, 7), (3, 4), (6, 4), (1, 5), (7, 4), (0, 6)]",[],32
9,  0 1 2 3 4 5 6 7 8\n0 S X 3 . . . . . .\n1 . . X X . . X . .\n2 . . . . . . . . .\n3 . . . . . . X . .\n4 . . . X X . . . .\n5 . X . X 2 . . X .\n6 X . . . . . . . 1\n7 X X . X . . . X .\n8 . . . . . . . . .,"{1: (6, 8), 2: (5, 4), 3: (0, 2)}","[(1, 3), (5, 7), (1, 2), (1, 6), (5, 3), (7, 1), (7, 3), (0, 1), (5, 1), (7, 7), (6, 0), (4, 3), (7, 0), (4, 4), (3, 6)]",[],28
9,  0 1 2 3 4 5 6 7 8\n0 S . . X . X . X X\n1 X 2 . . . . X . .\n2 . . . . . . X X 3\n3 X . . . . . . . .\n4 . . . X . 1 . . .\n5 . X . . . . X . .\n6 . . . X . . . X .\n7 . . . . . X X . .\n8 X . . X X . . . X,"{1: (4, 5), 2: (1, 1), 3: (2, 8)}","[(3, 0), (0, 3), (6, 3), (8, 0), (5, 1), (1, 6), (1, 0), (7, 5), (0, 8), (8, 3), (0, 5), (5, 6), (0, 7), (6, 7), (7, 6), (4, 3), (2, 7), (8, 8), (2, 6), (8, 4)]",[],26
9,  0 1 2 3 4 5 6 7 8\n0 S . X X . X . . X\n1 . . . . . . . X .\n2 . X . . . . . . .\n3 . . . . . . . . X\n4 . . . . 2 3 . . .\n5 . X . . . . X . .\n6 . . X . . . X . .\n7 . . 1 M M . . . .\n8 . . . M . . . . .,"{1: (7, 2), 2: (4, 4), 3: (4, 5)}","[(0, 2), (6, 6), (5, 1), (0, 5), (2, 1), (0, 3), (5, 6), (0, 8), (1, 7), (6, 2), (3, 8)]","[(8, 3), (7, 3), (7, 4)]",15
9,  0 1 2 3 4 5 6 7 8\n0 S . . X X . . . .\n1 . . . . . . . . .\n2 . . . . . . . X X\n3 . X . . X 2 X . .\n4 3 . . . . X X X X\n5 X . . X . . . . .\n6 . . X . X . . X .\n7 1 . . X X . . . .\n8 . . . . . . . . .,"{1: (7, 0), 2: (3, 5), 3: (4, 0)}","[(2, 8), (6, 4), (0, 3), (5, 3), (4, 8), (7, 4), (6, 2), (3, 4), (2, 7), (5, 0), (4, 5), (3, 1), (6, 7), (7, 3), (4, 6), (3, 6), (0, 4), (4, 7)]",[],30
9,  0 1 2 3 4 5 6 7 8\n0 S . . X X . X . X\n1 3 X . . . X X . X\n2 . . . . . . . . .\n3 . . . . . . . X .\n4 X . . X X . . 2 .\n5 . . . . . . X . .\n6 . . . . . . . X .\n7 . X . . . . . . .\n8 . . 1 . . . . . .,"{1: (8, 2), 2: (4, 7), 3: (1, 0)}","[(0, 4), (1, 8), (1, 5), (0, 6), (4, 0), (0, 8), (6, 7), (1, 6), (7, 1), (5, 6), (1, 1), (4, 3), (4, 4), (0, 3), (3, 7)]",[],29
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . X . . .\n1 X . M . . . . . .\n2 . X M 1 . . . . .\n3 . . . . . . . . 3\n4 . . X X . . . . X\n5 . . . . . . . . .\n6 . 2 . . . . . . .\n7 . . . . . X . . .\n8 . . X . X . . X X,"{1: (2, 3), 2: (6, 1), 3: (3, 8)}","[(8, 4), (4, 2), (4, 8), (1, 0), (2, 1), (8, 8), (4, 3), (0, 5), (8, 7), (8, 2), (7, 5)]","[(2, 2), (1, 2)]",21
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . 2 . . 3\n1 . X . . . X X . .\n2 . . . X . . . . .\n3 . . . X . . . . X\n4 . . . . . . . . .\n5 . . . . . . . . .\n6 . . . . X . . 1 .\n7 . . . X . X . . .\n8 . . . . . X . . .,"{1: (6, 7), 2: (0, 5), 3: (0, 8)}","[(6, 4), (3, 8), (7, 3), (1, 5), (8, 5), (1, 6), (3, 3), (1, 1), (7, 5), (2, 3)]",[],24
9,  0 1 2 3 4 5 6 7 8\n0 S . X . . X X X X\n1 . . 3 . . . . . .\n2 . 1 . X . . X . .\n3 . . 2 X . . X . .\n4 . X . X . . . X .\n5 . . X X . X . X .\n6 . . X . . M . . .\n7 . . . X . M X . .\n8 . . . . X M . . .,"{1: (2, 1), 2: (3, 2), 3: (1, 2)}","[(5, 7), (3, 3), (5, 5), (0, 7), (4, 1), (5, 3), (4, 7), (0, 5), (8, 4), (2, 3), (0, 2), (2, 6), (0, 8), (7, 3), (7, 6), (5, 2), (3, 6), (6, 2), (0, 6), (4, 3)]","[(8, 5), (7, 5), (6, 5)]",7
9,  0 1 2 3 4 5 6 7 8\n0 S . X . . . X . X\n1 . . . X . . . . 2\n2 . . . X X . . . .\n3 . X . . X . X X .\n4 . X 1 . . . . . X\n5 3 . X . . . . . .\n6 . . . . . . . . .\n7 . X . . . . . X X\n8 . . . . . . . . .,"{1: (4, 2), 2: (1, 8), 3: (5, 0)}","[(0, 8), (3, 1), (0, 6), (7, 1), (7, 7), (3, 7), (5, 2), (2, 3), (3, 6), (2, 4), (0, 2), (3, 4), (4, 1), (1, 3), (7, 8), (4, 8)]",[],29
9,  0 1 2 3 4 5 6 7 8\n0 S X . . . . X . .\n1 . . . . X . . . .\n2 . . . X . . . 1 .\n3 X . . . . 2 . . X\n4 . . . X X . . . .\n5 3 M . X X . . . .\n6 . M M . . X . . X\n7 . X . . . . . . .\n8 . X . . . . . . .,"{1: (2, 7), 2: (3, 5), 3: (5, 0)}","[(2, 3), (5, 4), (6, 5), (3, 0), (7, 1), (8, 1), (0, 1), (4, 3), (1, 4), (5, 3), (3, 8), (6, 8), (0, 6), (4, 4)]","[(6, 2), (6, 1), (5, 1)]",21
9,  0 1 2 3 4 5 6 7 8\n0 S X X . X . . . .\n1 . . X 1 . . X X X\n2 . X . . . . . . .\n3 . . . X X X X . .\n4 . . . . . 3 . . .\n5 X . . X . X . 2 X\n6 . X . . . . . X .\n7 . X . . . . . X X\n8 . . . X X . . . .,"{1: (1, 3), 2: (5, 7), 3: (4, 5)}","[(3, 4), (1, 8), (5, 5), (7, 7), (3, 6), (3, 5), (5, 0), (1, 6), (3, 3), (6, 1), (7, 8), (5, 8), (0, 4), (6, 7), (0, 1), (8, 4), (5, 3), (2, 1), (7, 1), (0, 2), (1, 7), (8, 3), (1, 2)]",[],19
9,  0 1 2 3 4 5 6 7 8\n0 S . X . . . . . X\n1 . X X X X . . . X\n2 . . . . X . . . X\n3 X X X . . . . . .\n4 . . . . . X X . X\n5 . . . . . . X . .\n6 3 . X 2 . . . . 1\n7 . . . X X . . . .\n8 . . . . . X . X .,"{1: (6, 8), 2: (6, 3), 3: (6, 0)}","[(1, 4), (0, 8), (4, 6), (4, 5), (5, 6), (8, 7), (3, 0), (7, 3), (2, 4), (1, 1), (1, 8), (3, 1), (4, 8), (8, 5), (1, 2), (2, 8), (6, 2), (3, 2), (1, 3), (0, 2), (7, 4)]",[],24
9,  0 1 2 3 4 5 6 7 8\n0 S . . . X . . . .\n1 . . . . . . . . X\n2 X . . X . . X . .\n3 . X . . . . . . .\n4 . . M M 2 . . . .\n5 . . M . X . . . .\n6 . . . . 1 X . . .\n7 . . . X . . 3 . X\n8 . . X . . . . . .,"{1: (6, 4), 2: (4, 4), 3: (7, 6)}","[(0, 4), (2, 3), (8, 2), (3, 1), (6, 5), (2, 0), (2, 6), (5, 4), (1, 8), (7, 3), (7, 8)]","[(5, 2), (4, 2), (4, 3)]",19
9,  0 1 2 3 4 5 6 7 8\n0 S X . . . . X . .\n1 1 X . . . . X X .\n2 . X . . X 2 . 3 .\n3 . . M M . . . . .\n4 . . . . X . . . X\n5 . . . . X . . . X\n6 . . . X . . . . X\n7 . X . . . . . . .\n8 . . . . . X . X .,"{1: (1, 0), 2: (2, 5), 3: (2, 7)}","[(2, 1), (0, 1), (8, 7), (6, 3), (2, 4), (6, 8), (8, 5), (4, 4), (5, 8), (1, 6), (4, 8), (1, 1), (0, 6), (1, 7), (5, 4), (7, 1)]","[(3, 2), (3, 3)]",11
9,  0 1 2 3 4 5 6 7 8\n0 S . . . . X . . .\n1 X X 2 . . . . . .\n2 X X . . . X . . .\n3 . X . . . . X . .\n4 . . . . . . . . X\n5 X . . . 1 . . M M\n6 . . . X . . . X .\n7 3 X . . . . X . .\n8 . . . . . . . . .,"{1: (5, 4), 2: (1, 2), 3: (7, 0)}","[(1, 0), (5, 0), (6, 3), (6, 7), (7, 1), (2, 0), (1, 1), (3, 1), (7, 6), (4, 8), (2, 5), (0, 5), (2, 1), (3, 6)]","[(5, 7), (5, 8)]",23
